Instance,Terminal,Layer,X location,Y location,Voltage
_142_,VPWR,li1,71.3000,35.3600,1.799990
_141_,VPWR,li1,54.5100,29.9200,1.799998
_140_,VPWR,li1,50.6000,29.9200,1.799998
_139_,VPWR,li1,59.5700,29.9200,1.799997
_138_,VPWR,li1,56.8100,29.9200,1.799998
_137_,VPWR,li1,81.6500,29.9200,1.799997
_136_,VPWR,li1,83.7200,29.9200,1.799997
_135_,VPWR,li1,71.7600,29.9200,1.799997
_134_,VPWR,li1,85.5600,29.9200,1.799997
_133_,VPWR,li1,84.8700,24.4800,1.799964
_132_,VPWR,li1,88.3200,29.9200,1.799997
_131_,VPWR,li1,86.7100,24.4800,1.799963
_130_,VPWR,li1,58.1900,24.4800,1.799974
_129_,VPWR,li1,69.9200,29.9200,1.799997
_128_,VPWR,li1,73.1400,29.9200,1.799997
_127_,VPWR,li1,70.1500,24.4800,1.799968
_126_,VPWR,li1,75.9000,29.9200,1.799997
_125_,VPWR,li1,41.1700,24.4800,1.799983
_124_,VPWR,li1,41.8600,29.9200,1.799998
_123_,VPWR,li1,43.0100,29.9200,1.799998
_122_,VPWR,li1,46.4600,29.9200,1.799998
_121_,VPWR,li1,48.9900,24.4800,1.799979
_120_,VPWR,li1,79.3500,19.0400,1.799995
_119_,VPWR,li1,78.2000,24.4800,1.799966
_118_,VPWR,li1,68.5400,19.0400,1.799996
_117_,VPWR,li1,46.9200,29.9200,1.799998
_116_,VPWR,li1,81.4200,29.9200,1.799997
_115_,VPWR,li1,34.5000,24.4800,1.799987
_114_,VPWR,li1,51.2900,29.9200,1.799998
_113_,VPWR,li1,75.2100,24.4800,1.799966
_112_,VPWR,li1,45.5400,24.4800,1.799981
_111_,VPWR,li1,35.8800,19.0400,1.799998
_110_,VPWR,li1,39.3300,19.0400,1.799998
_109_,VPWR,li1,45.7700,19.0400,1.799997
_108_,VPWR,li1,46.0000,24.4800,1.799981
_107_,VPWR,li1,52.9000,19.0400,1.799997
_106_,VPWR,li1,74.2900,29.9200,1.799997
_105_,VPWR,li1,65.0900,19.0400,1.799996
_104_,VPWR,li1,84.8700,19.0400,1.799995
_103_,VPWR,li1,68.5400,19.0400,1.799996
_102_,VPWR,li1,98.9000,35.3600,1.799988
_101_,VPWR,li1,106.0300,29.9200,1.799996
_100_,VPWR,li1,115.4600,35.3600,1.799987
_099_,VPWR,li1,118.4500,35.3600,1.799987
_098_,VPWR,li1,113.6200,29.9200,1.799996
_097_,VPWR,li1,116.6100,29.9200,1.799996
_096_,VPWR,li1,114.0800,24.4800,1.799962
_095_,VPWR,li1,117.0700,24.4800,1.799962
_094_,VPWR,li1,102.5800,19.0400,1.799994
_093_,VPWR,li1,105.5700,19.0400,1.799994
_092_,VPWR,li1,113.1600,19.0400,1.799994
_091_,VPWR,li1,116.1500,19.0400,1.799994
_090_,VPWR,li1,90.1600,19.0400,1.799995
_089_,VPWR,li1,92.6900,13.6000,1.799993
_088_,VPWR,li1,100.7400,19.0400,1.799994
_087_,VPWR,li1,105.1100,13.6000,1.799992
_086_,VPWR,li1,72.9100,19.0400,1.799995
_085_,VPWR,li1,71.5300,19.0400,1.799995
_084_,VPWR,li1,97.9800,29.9200,1.799996
_082_,VPWR,li1,54.0500,24.4800,1.799976
_081_,VPWR,li1,77.0500,35.3600,1.799990
_080_,VPWR,li1,84.4100,35.3600,1.799989
_079_,VPWR,li1,94.5300,35.3600,1.799988
_078_,VPWR,li1,99.5900,29.9200,1.799996
_077_,VPWR,li1,108.7900,35.3600,1.799987
_076_,VPWR,li1,113.3900,35.3600,1.799987
_075_,VPWR,li1,126.2700,35.3600,1.799986
_074_,VPWR,li1,97.7500,29.9200,1.799996
_073_,VPWR,li1,54.0500,29.9200,1.799998
_072_,VPWR,li1,63.7100,19.0400,1.799996
