Instance,Terminal,Layer,X location,Y location,Voltage
_093_,VPWR,li1,125.3500,19.0400,1.799967
_092_,VPWR,li1,117.0700,13.6000,1.799953
_091_,VPWR,li1,101.4300,19.0400,1.799969
_090_,VPWR,li1,84.1800,35.3600,1.799937
_089_,VPWR,li1,86.2500,29.9200,1.799948
_088_,VPWR,li1,86.9400,29.9200,1.799947
_087_,VPWR,li1,77.2800,35.3600,1.799942
_086_,VPWR,li1,76.5900,29.9200,1.799952
_085_,VPWR,li1,82.8000,29.9200,1.799949
_084_,VPWR,li1,67.6200,29.9200,1.799958
_083_,VPWR,li1,64.6300,29.9200,1.799960
_082_,VPWR,li1,67.3900,29.9200,1.799958
_081_,VPWR,li1,50.6000,29.9200,1.799969
_080_,VPWR,li1,50.3700,29.9200,1.799969
_079_,VPWR,li1,63.4800,29.9200,1.799961
_078_,VPWR,li1,47.3800,29.9200,1.799972
_077_,VPWR,li1,50.3700,24.4800,1.799891
_076_,VPWR,li1,63.7100,24.4800,1.799854
_075_,VPWR,li1,47.8400,19.0400,1.799983
_074_,VPWR,li1,50.3700,19.0400,1.799982
_073_,VPWR,li1,63.7100,24.4800,1.799854
_072_,VPWR,li1,57.0400,19.0400,1.799979
_071_,VPWR,li1,52.9000,19.0400,1.799981
_070_,VPWR,li1,54.5100,19.0400,1.799981
_069_,VPWR,li1,53.1300,19.0400,1.799981
_068_,VPWR,li1,71.9900,19.0400,1.799974
_067_,VPWR,li1,74.5200,13.6000,1.799964
_066_,VPWR,li1,67.6200,19.0400,1.799976
_065_,VPWR,li1,85.1000,19.0400,1.799971
_064_,VPWR,li1,88.7800,19.0400,1.799971
_063_,VPWR,li1,64.6300,19.0400,1.799977
_062_,VPWR,li1,80.7300,19.0400,1.799972
_061_,VPWR,li1,85.1000,19.0400,1.799971
_060_,VPWR,li1,85.5600,24.4800,1.799802
_059_,VPWR,li1,89.9300,29.9200,1.799946
_058_,VPWR,li1,79.3500,29.9200,1.799950
_057_,VPWR,li1,69.2300,29.9200,1.799957
_056_,VPWR,li1,52.2100,29.9200,1.799968
_055_,VPWR,li1,53.1300,24.4800,1.799884
_054_,VPWR,li1,96.8300,29.9200,1.799943
_053_,VPWR,li1,96.8300,24.4800,1.799788
_052_,VPWR,li1,96.3700,24.4800,1.799788
